SalesID,SalesDate,OrderID,CustomerID,SalesPersonID,ProductID,Quantity,Sales,StoreID,OrderStatus
4995,3/4/2021,13944,59,4,54,4,143.6,4,Complete
4996,3/4/2021,13944,59,4,73,32,38.0,4,Complete
4997,3/4/2021,15672,32,1,14,3,87.4,2,Complete
4998,3/4/2021,15672,32,1,44,26,2049.8,2,Complete
4999,3/4/2021,15672,32,1,47,6,165.0,2,Complete
5000,3/4/2021,15787,20,5,71,19,578.3,7,Complete
3121,4/4/2021,13120,19,3,10,60,449.6,1,Complete
3150,4/4/2021,13201,89,2,69,34,71.8,1,Complete
5001,4/4/2021,10252,76,5,20,40,3037.2,2,Complete
5002,4/4/2021,10252,76,5,33,25,591.0,2,Complete
5003,4/4/2021,10252,76,5,60,40,182.0,2,Complete
5004,4/4/2021,11010,66,6,7,20,878.8,1,Complete
5005,4/4/2021,11010,66,6,24,10,44.7,1,Complete
5006,4/4/2021,11012,25,7,19,50,450.5,2,Complete
5007,4/4/2021,11012,25,7,60,36,164.5,2,Complete
5008,4/4/2021,11012,25,7,71,60,1824.0,2,Complete
5009,4/4/2021,11013,69,4,23,10,91.4,3,Complete
5010,4/4/2021,11013,69,4,42,4,59.2,3,Complete
5011,4/4/2021,11013,69,4,45,20,179.4,3,Complete
5012,4/4/2021,11013,69,4,68,2,25.0,3,Complete
5013,4/4/2021,12226,46,3,26,55,2169.3,6,Complete
5014,4/4/2021,12226,46,3,72,28,365.7,6,Complete
5015,4/4/2021,12458,62,3,8,26,529.9,8,Complete
5016,4/4/2021,12458,62,3,30,13,402.8,8,Complete
5017,4/4/2021,12458,62,3,75,37,286.9,8,Complete
5018,4/4/2021,12509,5,9,13,6,134.7,9,Complete
5019,4/4/2021,12509,5,9,40,23,376.9,9,Complete
5020,4/4/2021,12509,5,9,47,37,913.0,9,Complete
5021,4/4/2021,12509,5,9,76,19,6678.7,9,Complete
5022,4/4/2021,12809,41,5,1,22,420.5,9,Complete
5023,4/4/2021,12809,41,5,62,36,994.7,9,Complete
5024,4/4/2021,12809,41,5,76,13,4907.7,9,Complete
3122,5/4/2021,13120,19,3,36,47,361.6,1,Complete
3151,5/4/2021,13201,89,2,73,17,19.5,1,Complete
5025,5/4/2021,10935,82,1,1,21,444.2,5,Complete
5026,5/4/2021,10935,82,1,18,4,98.8,5,Complete
5027,5/4/2021,10935,82,1,23,8,73.0,5,Complete
5028,5/4/2021,11069,80,1,39,20,1165.2,9,Complete
5029,5/4/2021,11073,58,8,11,10,289.3,3,Complete
5030,5/4/2021,11073,58,8,24,20,92.0,3,Complete
5031,5/4/2021,14263,47,3,16,26,247.6,3,Complete
5032,5/4/2021,14263,47,3,25,26,312.4,3,Complete
5033,5/4/2021,14263,47,3,40,22,415.2,3,Complete
5034,5/4/2021,14292,30,5,50,10,185.9,2,Complete
5035,5/4/2021,14292,30,5,51,44,5134.9,2,Complete
5036,5/4/2021,14292,30,5,55,4,179.4,2,Complete
5037,5/4/2021,14466,71,9,35,29,137.4,6,Complete
5038,5/4/2021,14466,71,3,55,114,3705.6,6,Complete
5039,5/4/2021,14777,59,4,24,31,166.3,7,Complete
5040,5/4/2021,14777,59,4,57,18,356.8,7,Complete
5041,5/4/2021,14777,59,4,65,11,113.7,7,Complete
5042,5/4/2021,15853,5,9,13,7,147.6,3,Complete
5043,5/4/2021,15853,5,9,40,30,461.6,3,Complete
5044,5/4/2021,15853,5,9,47,47,1089.0,3,Complete
5045,5/4/2021,15853,5,9,76,25,8251.3,3,Complete
5046,5/4/2021,15859,84,4,51,5,495.4,9,Complete
3123,6/4/2021,13120,19,3,49,15,284.9,1,Complete
3152,6/4/2021,13205,47,3,19,6,43.3,5,Complete
5047,6/4/2021,12558,34,3,10,74,521.5,8,Complete
5048,6/4/2021,12558,34,3,31,37,350.9,8,Complete
5049,6/4/2021,12558,34,3,77,42,596.4,8,Complete
5050,6/4/2021,12680,17,7,28,76,3137.2,1,Complete
5051,6/4/2021,12680,17,5,34,98,776.9,1,Complete
5052,6/4/2021,12680,17,7,71,23,656.9,1,Complete
5053,6/4/2021,13716,59,5,21,12,101.8,6,Complete
5054,6/4/2021,13716,59,5,40,9,146.6,6,Complete
5055,6/4/2021,13716,59,5,51,3,241.6,6,Complete
5056,6/4/2021,14230,34,3,10,63,496.6,1,Complete
5057,6/4/2021,14230,34,3,31,32,339.5,1,Complete
5058,6/4/2021,14230,34,3,77,36,571.8,1,Complete
5059,6/4/2021,14296,1,7,6,14,55.2,6,Complete
5060,6/4/2021,14296,1,7,28,2,90.7,6,Complete
5061,6/4/2021,14713,37,3,4,18,343.6,3,Complete
5062,6/4/2021,14713,37,3,6,26,84.6,3,Complete
5063,6/4/2021,14713,37,3,42,2,24.0,3,Complete
5064,6/4/2021,14713,37,9,43,18,188.4,3,Complete
5065,6/4/2021,14713,37,3,71,3,78.7,3,Complete
3124,7/4/2021,13120,19,3,60,34,164.0,1,Complete
3153,7/4/2021,13205,47,9,35,8,41.2,5,Complete
5066,7/4/2021,10825,17,8,26,12,342.6,5,Complete
5067,7/4/2021,10825,17,8,53,20,1328.8,5,Complete
5068,7/4/2021,10877,67,3,16,30,300.3,7,Complete
5069,7/4/2021,10877,67,3,18,25,644.5,7,Complete
5070,7/4/2021,11388,28,5,59,8,70.4,8,Complete
5071,7/4/2021,11388,28,5,65,37,402.1,8,Complete
5072,7/4/2021,11388,28,5,68,9,114.5,8,Complete
3125,8/4/2021,13120,19,3,76,68,28771.7,1,Complete
3154,8/4/2021,13205,47,3,58,26,975.1,5,Complete
5073,8/4/2021,10277,1,7,28,20,889.6,7,Complete
5074,8/4/2021,10277,1,7,62,12,361.0,7,Complete
5075,8/4/2021,10532,19,9,30,15,369.9,2,Complete
5076,8/4/2021,10532,19,9,66,24,449.3,2,Complete
5077,8/4/2021,10876,9,4,46,21,256.8,6,Complete
5078,8/4/2021,10876,9,4,64,20,717.2,6,Complete
5079,8/4/2021,12979,87,7,29,11,1177.8,9,Complete
5080,8/4/2021,12979,87,7,60,27,127.9,9,Complete
5081,8/4/2021,12979,87,7,69,11,19.6,9,Complete
5082,8/4/2021,13266,32,1,26,19,554.9,6,Complete
5083,8/4/2021,13266,32,1,52,56,4323.6,6,Complete
5084,8/4/2021,13266,32,1,70,37,1151.0,6,Complete
5085,8/4/2021,14861,32,1,19,35,337.6,1,Complete
5086,8/4/2021,14861,32,1,21,14,129.2,1,Complete
5087,8/4/2021,14861,32,1,64,32,1023.2,1,Complete
5088,8/4/2021,16092,9,5,6,24,108.8,2,Complete
5089,8/4/2021,16092,9,5,14,24,710.2,2,Complete
5090,8/4/2021,16092,9,5,19,12,139.3,2,Complete
3126,9/4/2021,13122,19,3,11,13,389.9,2,Complete
3155,9/4/2021,13205,47,3,70,26,618.1,5,Complete
5091,9/4/2021,11439,17,8,22,59,177.6,9,Complete
5092,9/4/2021,11439,17,8,49,31,541.6,9,Complete
5093,9/4/2021,11476,86,8,69,20,36.1,6,Complete
5094,9/4/2021,11476,86,8,70,15,404.4,6,Complete
5095,9/4/2021,12541,32,1,1,48,1155.3,1,Complete
5096,9/4/2021,12541,32,1,11,12,402.3,1,Complete
5097,9/4/2021,12541,32,1,23,60,562.9,1,Complete
5098,9/4/2021,12541,32,1,68,24,367.5,1,Complete
5099,9/4/2021,12905,6,7,28,3,130.7,5,Complete
5100,9/4/2021,13271,23,6,21,39,503.1,1,Complete
5101,9/4/2021,13271,23,6,22,6,26.7,1,Complete
5102,9/4/2021,13271,23,6,24,20,106.5,1,Complete
5103,9/4/2021,14166,82,1,62,3,75.7,6,Complete
5104,9/4/2021,14166,82,1,70,5,129.2,6,Complete
5105,9/4/2021,16096,77,1,14,115,2454.1,6,Complete
3127,10/4/2021,13122,19,3,21,7,87.8,2,Complete
3156,10/4/2021,13211,24,8,2,6,130.1,1,Complete
5106,10/4/2021,11453,32,1,59,35,369.6,3,Complete
5107,10/4/2021,12468,35,3,26,21,592.5,8,Complete
5108,10/4/2021,12468,35,3,44,10,714.5,8,Complete
5109,10/4/2021,12468,35,3,64,35,1271.2,8,Complete
5110,10/4/2021,12468,35,3,69,24,50.7,8,Complete
5111,10/4/2021,13863,79,7,56,4,131.6,3,Complete
5112,10/4/2021,14189,63,7,23,85,832.3,9,Complete
5113,10/4/2021,14189,63,5,35,30,203.5,9,Complete
5114,10/4/2021,14189,63,7,42,51,716.8,9,Complete
5115,10/4/2021,14189,63,7,58,73,3832.4,9,Complete
5116,10/4/2021,14189,63,7,64,58,2088.6,9,Complete
5117,10/4/2021,14289,32,1,13,18,520.4,9,Complete
5118,10/4/2021,14289,32,1,31,9,75.7,9,Complete
5119,10/4/2021,14660,19,3,53,16,1138.2,1,Complete
5120,10/4/2021,14660,19,3,77,13,206.2,1,Complete
5121,10/4/2021,14716,37,3,28,4,232.8,6,Complete
5122,10/4/2021,14716,37,9,43,24,372.4,6,Complete
5123,10/4/2021,14716,37,3,53,20,1496.7,6,Complete
5124,10/4/2021,14716,37,3,75,10,90.3,6,Complete
5125,10/4/2021,14807,1,7,62,16,606.8,7,Complete
5126,10/4/2021,14807,1,7,73,37,53.9,7,Complete
5127,10/4/2021,14932,53,2,1,9,187.4,2,Complete
5128,10/4/2021,14932,53,2,69,3,7.6,2,Complete
5129,10/4/2021,16021,1,8,1,2,37.3,1,Complete
5130,10/4/2021,16021,1,8,59,12,104.2,1,Complete
3128,11/4/2021,13122,19,3,39,4,273.9,2,Complete
3157,11/4/2021,13211,24,8,59,44,456.3,1,Complete
5131,11/4/2021,10934,44,7,6,20,74.0,4,Complete
5132,11/4/2021,11011,1,7,58,40,1839.2,1,Complete
5133,11/4/2021,11011,1,7,71,20,634.4,1,Complete
5134,11/4/2021,14803,25,7,14,26,724.9,3,Complete
5135,11/4/2021,14803,25,7,19,18,193.8,3,Complete
5136,11/4/2021,14803,25,7,21,30,347.2,3,Complete
5137,11/4/2021,14803,25,7,24,4,20.1,3,Complete
5138,11/4/2021,14803,25,5,35,37,261.2,3,Complete
5139,11/4/2021,15836,65,3,56,29,1404.9,6,Complete
5140,11/4/2021,16089,58,8,11,12,428.4,9,Complete
5141,11/4/2021,16089,58,8,24,24,136.2,9,Complete
5142,11/4/2021,16597,63,8,18,29,914.8,7,Complete
5143,11/4/2021,16597,63,8,44,19,1563.4,7,Complete
5144,11/4/2021,16597,63,8,59,55,549.1,7,Complete
5145,11/4/2021,16597,63,8,72,9,125.7,7,Complete
3129,12/4/2021,13129,1,8,19,4,41.7,9,Complete
3158,12/4/2021,13211,24,8,73,44,56.0,1,Complete
5146,12/4/2021,11559,89,2,26,17,666.8,9,Complete
5147,12/4/2021,12650,73,9,8,20,424.8,1,Complete
5148,12/4/2021,12650,73,9,21,41,438.1,1,Complete
5149,12/4/2021,12650,73,9,40,10,195.0,1,Complete
5150,12/4/2021,12650,73,9,44,6,460.5,1,Complete
5151,12/4/2021,13297,23,6,18,31,857.6,7,Complete
5152,12/4/2021,13297,23,6,35,16,111.8,7,Complete
5153,12/4/2021,13297,23,6,63,31,704.9,7,Complete
5154,12/4/2021,13297,23,6,68,19,283.0,7,Complete
5155,12/4/2021,13886,73,9,41,19,216.2,6,Complete
5156,12/4/2021,13886,73,9,76,6,2636.9,6,Complete
5157,12/4/2021,13909,73,3,33,7,185.5,9,Complete
5158,12/4/2021,13909,73,3,59,8,66.3,9,Complete
5159,12/4/2021,14764,7,5,31,56,514.8,4,Complete
5160,12/4/2021,14821,35,9,2,44,798.9,1,Complete
5161,12/4/2021,14821,35,9,40,53,1024.9,1,Complete
5162,12/4/2021,15901,76,4,2,19,340.1,1,Complete
5163,12/4/2021,15901,76,4,24,11,46.2,1,Complete
5164,12/4/2021,15901,76,4,70,28,758.5,1,Complete
5165,12/4/2021,15901,76,4,77,24,302.3,1,Complete
5166,12/4/2021,16568,64,2,21,4,43.2,8,Complete
5167,12/4/2021,16568,64,2,51,6,695.1,8,Complete
5168,12/4/2021,16568,64,2,61,9,255.5,8,Complete
2512,13/4/2021,12222,8,5,4,29,521.3,2,Complete
2679,13/4/2021,14201,5,3,26,34,985.6,1,Complete
3130,13/4/2021,13129,1,8,23,9,91.4,9,Complete
3159,13/4/2021,13224,64,2,21,5,53.2,4,Complete
2513,14/4/2021,12222,8,5,57,19,308.9,2,Complete
2680,14/4/2021,14201,5,3,29,10,1192.7,1,Complete
3131,14/4/2021,13129,1,8,70,17,489.5,9,Complete
3160,4/14/2021,13224,64,2,51,7,797.3,4,Complete
2514,15/4/2021,12222,8,5,75,61,448.8,2,Complete
2681,15/4/2021,14266,34,9,17,18,382.7,6,Complete
3132,15/4/2021,13129,1,8,71,13,444.6,9,Complete
3161,15/4/2021,13224,64,2,61,9,251.2,4,Complete
2515,16/4/2021,12228,51,1,-18,40,1107.1,8,Complete
2682,16/4/2021,14266,34,9,24,41,179.9,6,Complete
3133,16/4/2021,13131,25,7,14,19,391.6,1,Complete
3162,16/4/2021,13229,63,8,44,45,3887.0,9,Complete
2516,17/4/2021,12228,51,1,42,10,168.7,8,Complete
2683,17/4/2021,14267,41,4,42,12,151.4,7,Complete
3134,17/4/2021,13131,25,7,19,14,111.5,1,Complete
3163,17/4/2021,13259,37,3,26,11,387.0,9,Complete
2517,18/4/2021,12228,51,1,47,16,438.4,8,Complete
2684,18/4/2021,14267,41,4,43,12,147.3,7,Complete
3135,18/4/2021,13131,25,7,21,23,196.8,1,Complete
3164,18/4/2021,13259,37,3,30,26,708.8,9,Complete
2518,19/4/2021,12245,1,7,54,26,865.0,5,Complete
2685,19/4/2021,14267,41,4,67,29,1773.0,7,Complete
3136,19/4/2021,13131,25,7,24,3,11.2,1,Complete
3165,19/4/2021,13259,37,9,50,18,312.2,9,Complete
2519,20/4/2021,12287,79,8,55,5,249.3,7,Complete
2686,20/4/2021,14291,11,3,59,3,23.4,1,Complete
3137,20/4/2021,13131,25,5,35,27,140.9,1,Complete
3166,20/4/2021,13259,37,3,73,13,15.6,9,Complete
2520,21/4/2021,12330,63,7,21,65,672.7,1,Complete
2687,21/4/2021,14311,79,8,19,13,125.7,1,Complete
3138,21/4/2021,13145,62,3,11,10,257.8,5,Complete
3167,21/4/2021,13265,1,5,34,37,296.3,5,Complete
2521,22/4/2021,12330,63,7,40,76,1613.6,1,Complete
2688,22/4/2021,14311,79,8,49,44,852.9,1,Complete
3139,22/4/2021,13145,62,9,50,26,396.8,5,Complete
3168,22/4/2021,13265,1,7,59,9,72.7,5,Complete
2522,23/4/2021,12330,63,7,60,60,294.5,1,Complete
2689,23/4/2021,14315,26,8,29,17,2387.6,5,Complete
3140,23/4/2021,13145,62,3,56,61,2158.2,5,Complete
3169,23/4/2021,13265,1,7,62,37,1069.0,5,Complete
2523,24/4/2021,12330,63,7,77,76,1034.6,1,Complete
2690,24/4/2021,14379,76,5,1,11,220.8,9,Complete
3141,24/4/2021,13146,47,2,45,23,179.1,6,Complete
3170,24/4/2021,13265,1,7,64,30,1095.9,5,Complete
2524,25/4/2021,12336,79,8,10,21,132.7,6,Complete
2691,25/4/2021,14379,76,5,35,66,414.1,9,Complete
3142,25/4/2021,13146,47,2,65,25,222.8,6,Complete
3171,25/4/2021,13290,12,9,31,1,9.3,1,Complete
2525,26/4/2021,12336,79,8,56,10,383.2,6,Complete
2692,26/4/2021,14379,76,5,42,33,451.4,9,Complete
3143,26/4/2021,13146,47,2,72,70,662.6,6,Complete
3172,26/4/2021,13744,21,2,24,10,45.9,4,Complete
2526,27/4/2021,12336,79,8,65,13,119.3,6,Complete
2693,27/4/2021,14379,76,5,54,11,421.3,9,Complete
3144,27/4/2021,13149,35,9,2,58,1198.8,9,Complete
3173,27/4/2021,13744,21,2,46,9,112.7,4,Complete
2527,28/4/2021,12337,48,1,51,22,2435.2,7,Complete
2694,28/4/2021,14554,35,9,11,4,114.1,4,Complete
3145,28/4/2021,13149,35,9,40,69,1519.0,9,Complete
3174,28/4/2021,13744,21,2,47,6,159.5,4,Complete
2528,29/4/2021,12337,48,1,59,1,9.5,7,Complete
2695,29/4/2021,14554,35,9,51,21,2043.4,4,Complete
3146,29/4/2021,13180,5,3,38,15,1276.4,1,Complete
3175,29/4/2021,13744,21,2,60,12,62.9,4,Complete
2529,30/4/2021,12337,48,1,76,11,4675.3,7,Complete
2696,30/4/2021,14554,35,9,74,14,386.7,4,Complete
3147,30/4/2021,13180,5,3,71,12,400.0,1,Complete
3176,30/4/2021,13759,63,8,4,19,497.1,9,Complete
5169,1/5/2021,10838,47,9,1,4,82.1,8,Complete
5170,1/5/2021,10838,47,9,18,25,700.0,8,Complete
5171,1/5/2021,10838,47,9,36,50,381.5,8,Complete
5172,1/5/2021,10839,81,9,58,30,1448.7,9,Complete
5173,1/5/2021,10839,81,9,72,15,185.4,9,Complete
5174,1/5/2021,10905,1,7,1,20,392.0,5,Complete
5175,1/5/2021,10957,35,3,30,30,838.2,7,Complete
5176,1/5/2021,10957,35,9,35,40,237.6,7,Complete
5177,1/5/2021,10957,35,3,64,8,279.1,7,Complete
5178,1/5/2021,11036,17,8,13,7,175.1,6,Complete
5179,1/5/2021,11036,17,8,59,30,247.8,6,Complete
5180,1/5/2021,11040,32,1,21,20,209.2,1,Complete
5181,1/5/2021,11044,91,8,62,12,316.8,4,Complete
5182,1/5/2021,11076,9,5,6,20,76.4,6,Complete
5183,1/5/2021,11076,9,5,14,20,498.6,6,Complete
5184,1/5/2021,11076,9,5,19,10,97.8,6,Complete
5185,1/5/2021,11220,81,2,31,20,158.5,1,Complete
5186,1/5/2021,11287,19,9,36,29,281.7,7,Complete
5187,1/5/2021,11287,19,9,52,82,8012.3,7,Complete
5188,1/5/2021,11374,73,9,32,36,719.1,4,Complete
5189,1/5/2021,11374,73,3,58,27,1192.8,4,Complete
5190,1/5/2021,11374,73,3,62,23,726.3,4,Complete
5191,1/5/2021,11528,1,8,63,19,437.9,8,Complete
5192,1/5/2021,11592,32,1,18,21,651.0,2,Complete
5193,1/5/2021,11592,32,1,36,20,179.9,2,Complete
5194,1/5/2021,11592,32,1,68,6,84.5,2,Complete
5195,1/5/2021,11592,32,1,69,20,52.2,2,Complete
5196,1/5/2021,11609,59,5,17,36,870.9,9,Complete
5197,1/5/2021,11609,59,5,31,77,651.3,9,Complete
5198,1/5/2021,11609,59,5,75,8,54.9,9,Complete
5199,1/5/2021,11920,7,5,28,33,1341.0,1,Complete
5200,1/5/2021,11920,7,5,29,39,5114.1,1,Complete
5201,1/5/2021,11920,7,5,38,11,857.8,1,Complete
5202,1/5/2021,11920,7,5,49,39,689.0,1,Complete
5203,1/5/2021,11920,7,5,54,31,1099.8,1,Complete
5204,1/5/2021,12399,80,1,17,18,592.2,9,Complete
5205,1/5/2021,12399,80,1,56,9,446.9,9,Complete
5206,1/5/2021,12399,80,1,59,9,88.9,9,Complete
5207,1/5/2021,12532,26,7,51,3,352.5,2,Complete
5208,1/5/2021,12532,26,7,76,18,7106.2,2,Complete
5209,1/5/2021,12567,19,9,24,94,522.5,7,Complete
5210,1/5/2021,12567,19,9,39,38,2959.0,7,Complete
5211,1/5/2021,12567,19,9,40,77,1795.9,7,Complete
5212,1/5/2021,12567,19,9,60,85,516.7,7,Complete
5213,1/5/2021,12600,29,4,47,5,129.1,1,Complete
5214,1/5/2021,12600,29,4,76,5,1841.5,1,Complete
5215,1/5/2021,12660,32,1,7,68,2345.8,1,Complete
5216,1/5/2021,12660,32,1,62,45,1155.4,1,Complete
5217,1/5/2021,12667,58,8,51,18,1604.2,7,Complete
5218,1/5/2021,12667,58,8,60,4,18.6,7,Complete
5219,1/5/2021,12668,63,7,42,40,535.4,8,Complete
5220,1/5/2021,12847,63,7,55,134,4874.2,7,Complete
5221,1/5/2021,12847,63,7,64,39,1273.7,7,Complete
5222,1/5/2021,12847,63,7,65,31,300.3,7,Complete
5223,1/5/2021,12847,63,7,77,61,693.4,7,Complete
5224,1/5/2021,12874,84,4,10,18,134.1,4,Complete
5225,1/5/2021,14097,27,6,45,4,42.7,7,Complete
5226,1/5/2021,14097,27,6,74,5,194.9,7,Complete
5227,1/5/2021,14246,24,7,55,26,1234.6,6,Complete
5228,1/5/2021,14246,24,7,62,5,156.6,6,Complete
5229,1/5/2021,14283,49,6,2,12,237.5,3,Complete
5230,1/5/2021,14283,49,6,67,48,3132.1,3,Complete
5231,1/5/2021,14333,61,3,6,43,189.9,3,Complete
5232,1/5/2021,14333,61,3,11,16,455.3,3,Complete
5233,1/5/2021,14333,61,3,41,4,41.4,3,Complete
5234,1/5/2021,14340,63,7,42,46,566.3,1,Complete
5235,1/5/2021,14352,17,7,28,79,2874.2,2,Complete
5236,1/5/2021,14352,17,5,34,102,712.7,2,Complete
5237,1/5/2021,14352,17,7,71,24,604.2,2,Complete
5238,1/5/2021,14357,69,4,23,11,86.3,7,Complete
5239,1/5/2021,14357,69,4,42,4,50.8,7,Complete
5240,1/5/2021,14357,69,4,45,22,169.3,7,Complete
5241,1/5/2021,14357,69,4,68,2,21.5,7,Complete
5242,1/5/2021,14358,47,3,41,32,322.5,8,Complete
5243,1/5/2021,14359,19,9,30,14,446.9,9,Complete
5244,1/5/2021,14359,19,9,77,16,212.5,9,Complete
5245,1/5/2021,14360,42,1,31,16,121.5,1,Complete
5246,1/5/2021,14360,42,1,36,17,136.5,1,Complete
5247,1/5/2021,14367,73,3,7,5,186.9,7,Complete
5248,1/5/2021,14367,73,9,43,35,386.5,7,Complete
5249,1/5/2021,14383,47,3,28,22,1223.0,3,Complete
5250,1/5/2021,14383,47,9,35,26,185.9,3,Complete
5251,1/5/2021,14383,47,3,49,65,1403.1,3,Complete
5252,1/5/2021,14383,47,3,57,31,739.7,3,Complete
5253,1/5/2021,14487,44,7,60,62,323.5,7,Complete
5254,1/5/2021,14487,44,7,69,21,44.6,7,Complete
5255,1/5/2021,14513,5,9,39,7,365.7,3,Complete
5256,1/5/2021,14513,5,9,54,18,567.1,3,Complete
5257,1/5/2021,15640,19,3,28,10,477.8,1,Complete
5258,1/5/2021,15640,19,3,29,6,772.9,1,Complete
5259,1/5/2021,15640,19,3,44,10,879.1,1,Complete
5260,1/5/2021,15724,79,8,5,4,23.6,4,Complete
5261,1/5/2021,15724,79,8,36,5,45.7,4,Complete
5262,1/5/2021,15797,44,8,54,4,164.3,7,Complete
5263,1/5/2021,15797,44,8,56,25,1105.2,7,Complete
5264,1/5/2021,15797,44,8,74,43,1392.5,7,Complete
5265,1/5/2021,15809,17,8,41,16,166.9,9,Complete
5266,1/5/2021,15809,17,8,52,9,882.3,9,Complete
5267,1/5/2021,15844,59,4,20,6,517.1,4,Complete
5268,1/5/2021,15844,59,4,38,2,158.9,4,Complete
5269,1/5/2021,15845,38,9,2,10,175.0,5,Complete
5270,1/5/2021,15845,38,9,8,20,344.0,5,Complete
5271,1/5/2021,15845,38,9,13,10,229.9,5,Complete
5272,1/5/2021,15845,38,9,60,21,98.3,5,Complete
5273,1/5/2021,15870,20,5,10,119,799.8,1,Complete
5274,1/5/2021,15870,20,5,13,78,2278.4,1,Complete
5275,1/5/2021,15940,5,3,10,21,159.1,1,Complete
5276,1/5/2021,15940,5,3,28,32,1646.7,1,Complete
5277,1/5/2021,15940,5,3,75,6,49.1,1,Complete
5278,1/5/2021,16282,39,3,11,13,396.0,2,Complete
5279,1/5/2021,16282,39,3,54,21,739.7,2,Complete
5280,1/5/2021,16585,5,9,14,17,360.2,5,Complete
5281,1/5/2021,16585,5,9,28,21,1020.7,5,Complete
5282,1/5/2021,16585,5,9,52,27,2257.2,5,Complete
5283,2/5/2021,10385,75,1,7,10,361.3,5,Complete
5284,2/5/2021,10385,75,1,60,20,99.8,5,Complete
5285,2/5/2021,10385,75,1,68,8,109.2,5,Complete
5286,2/5/2021,10554,56,7,16,30,294.3,4,Complete
5287,2/5/2021,10554,56,7,23,20,188.4,4,Complete
5288,2/5/2021,10554,56,7,62,20,536.0,4,Complete
5289,2/5/2021,10554,56,7,77,10,136.2,4,Complete
5290,2/5/2021,10798,38,9,62,2,56.5,8,Complete
5291,2/5/2021,10798,38,9,72,10,118.0,8,Complete
5292,2/5/2021,10861,89,3,17,42,1066.4,1,Complete
5293,2/5/2021,10861,89,3,18,20,476.6,1,Complete
5294,2/5/2021,10861,89,3,21,40,367.6,1,Complete
5295,2/5/2021,10861,89,3,33,35,920.9,1,Complete
5296,2/5/2021,10861,89,3,62,3,88.1,1,Complete
5297,2/5/2021,10909,1,8,7,12,485.6,9,Complete
5298,2/5/2021,10909,1,8,16,15,148.2,9,Complete
5299,2/5/2021,10909,1,8,41,5,50.5,9,Complete
5300,2/5/2021,10911,30,5,1,10,219.3,1,Complete
5301,2/5/2021,10911,30,5,17,12,298.3,1,Complete
5302,2/5/2021,10911,30,5,67,15,935.9,1,Complete
5303,2/5/2021,10979,32,1,7,18,750.2,9,Complete
5304,2/5/2021,10979,32,5,12,20,209.0,9,Complete
5305,2/5/2021,10979,32,1,24,80,329.6,9,Complete
5306,2/5/2021,10979,32,1,27,30,1213.5,9,Complete
5307,2/5/2021,10979,32,1,31,24,207.6,9,Complete
5308,2/5/2021,10979,32,1,63,35,697.2,9,Complete
5309,2/5/2021,10984,33,3,16,55,552.8,4,Complete
5310,2/5/2021,10984,33,3,24,20,92.8,4,Complete
5311,2/5/2021,10984,33,3,36,40,350.0,4,Complete
5312,2/5/2021,10985,37,9,16,36,337.7,5,Complete
5313,2/5/2021,10985,37,9,18,8,223.0,5,Complete
5314,2/5/2021,10985,37,9,32,35,718.6,5,Complete
5315,2/5/2021,11052,34,9,43,30,357.6,2,Complete
5316,2/5/2021,11052,34,3,61,10,279.2,2,Complete
5317,2/5/2021,11059,19,9,13,30,812.4,9,Complete
5318,2/5/2021,11059,19,9,17,12,321.6,9,Complete
5319,2/5/2021,11059,19,9,60,35,181.7,9,Complete
5320,2/5/2021,11062,59,5,53,10,615.4,2,Complete
5321,2/5/2021,11062,59,5,70,12,332.2,2,Complete
5322,2/5/2021,11064,1,7,17,77,2070.5,4,Complete
5323,2/5/2021,11064,1,7,41,12,122.8,4,Complete
5324,2/5/2021,11064,1,7,53,25,1530.3,4,Complete
5325,2/5/2021,11064,1,7,55,4,159.0,4,Complete
5326,2/5/2021,11064,1,7,68,55,627.6,4,Complete
5327,2/5/2021,11080,77,1,14,100,2300.0,1,Complete
5328,2/5/2021,11247,19,3,17,27,784.3,7,Complete
5329,2/5/2021,11247,19,3,20,16,1595.7,7,Complete
5330,2/5/2021,11247,19,3,37,19,91.0,7,Complete
5331,2/5/2021,11247,19,3,41,6,74.1,7,Complete
5332,2/5/2021,11364,80,1,49,26,550.1,4,Complete
5333,2/5/2021,11364,80,1,59,9,76.1,4,Complete
5334,2/5/2021,11364,80,1,71,2,63.6,4,Complete
5335,2/5/2021,11456,42,1,24,5,19.9,6,Complete
5336,2/5/2021,11456,42,1,52,5,375.5,6,Complete
5337,2/5/2021,11490,5,3,4,14,312.2,1,Complete
5338,2/5/2021,11490,5,3,39,23,1450.5,1,Complete
5339,2/5/2021,11490,5,3,54,7,224.1,1,Complete
5340,2/5/2021,11517,32,1,19,29,260.6,7,Complete
5341,2/5/2021,11517,32,1,21,12,103.1,7,Complete
5342,2/5/2021,11517,32,1,64,27,804.1,7,Complete
5343,2/5/2021,11986,29,5,56,6,220.6,6,Complete
5344,2/5/2021,11986,29,5,64,9,303.8,6,Complete
5345,2/5/2021,12193,7,4,39,54,3437.4,3,Complete
5346,2/5/2021,12193,7,4,72,18,230.7,3,Complete
5347,2/5/2021,12258,82,1,52,4,400.8,8,Complete
5348,2/5/2021,12383,1,8,19,15,131.6,3,Complete
5349,2/5/2021,12383,1,8,41,52,488.0,3,Complete
5350,2/5/2021,12383,1,8,53,150,9439.0,3,Complete
5351,2/5/2021,12516,59,4,22,37,132.9,6,Complete
